round,:,1
124605.62069872544,474.8417948409574,50.07550863900854
124529.30288108543,473.86260735955074,52.22878974391703
124420.96703272543,472.08198038081656,52.618179942547215
124363.15094586543,470.52611389000486,53.61832871347354
124241.16616133542,466.5707799483443,54.36507434329083
124157.23483389542,465.36851470006764,59.671816744619164
124035.29658296541,464.7406809641318,65.77175944017226
123942.90845205542,460.49092058927147,70.62144136271395
123827.9280063454,458.0190195462838,74.20593780395711
123755.9518676254,452.783236294767,74.6916325220786
123635.89273073539,453.38085512382656,75.50092533717398
123570.50838681539,449.8643774814489,75.74689770038745
123534.69465633538,448.0280136244693,75.8660449753362
123464.0394358854,446.259799267872,75.98889709467602
123366.2375798454,443.95493960343373,78.62883696713207
123330.2382671454,441.12185420408616,78.78581040682153
123178.97158725541,439.8779259875862,79.12942196915888
123101.5287967554,435.14189195503434,79.30488842279787
122982.90103966539,433.39994882310737,83.47675180941201
122884.6392846554,432.0486668021517,88.57954698491653
122795.4901811954,429.74711658144355,95.00291095778272
122713.93279830541,428.62147165227765,97.0017045175423
122601.4169842354,428.222638017916,98.03903783776163
122475.93834812539,426.3611512034841,206.11106403747482
122421.33784030536,426.3931541651906,215.48435677066084
122380.41490247537,421.43438276893403,229.13385102082606
122347.77804265537,422.8848086524825,229.63424127741672
122304.31300106537,422.2154385179617,249.29639193387163
122130.6306941454,420.8517018795944,272.30455498281503
122045.01469548541,421.1203655541639,274.1113282192614
121957.5824654154,421.27178259228657,275.39246047807717
121946.5991031454,417.39512779212424,290.4759107019637
121874.8186147054,418.5708466041505,291.72134187741227
121708.42434240539,418.9541195840313,294.9141357377096
121589.3883713654,416.8634641159591,295.23165244586914
121397.28495822538,417.9067899500046,296.2493268146617
121081.7381999054,413.5673540648171,299.50731375172046
121048.55784567542,411.2508194435771,301.18808275404956
120972.16905429543,410.89084669070616,304.39678194249865
120783.46697246545,414.89497458543383,305.78707658808247
120449.09851917542,413.4218785626742,309.3603107073266
120248.64905070543,414.5170423787657,309.6238107623398
119706.65830986541,414.84642326869664,309.73892112876445
119489.93037741543,413.02586942475824,314.06568462737465
118937.0864914454,413.3371514437316,314.2805189379827
118685.3923467454,414.3825239904786,316.15143298679135
117977.22800344539,414.871905603444,316.2304265009129
117492.62323835542,416.1586496425002,322.15768448941196
117492.62323835539,416.0186423070344,323.42829533399043
116619.9486269454,413.21503128179523,327.88535969157675
116563.35889207541,413.38418163593843,327.8947389440641
116235.92681322545,412.6994017089539,329.1298338003875
116225.49902613545,411.5344479854281,329.6994439957766
-,-,-
round,:,1
124605.62069872544,474.8417948409574,50.07550863900854
124529.30288108543,473.86260735955074,52.22878974391703
124420.96703272543,472.08198038081656,52.618179942547215
124363.15094586543,470.52611389000486,53.61832871347354
124241.16616133542,466.5707799483443,54.36507434329083
124157.23483389542,465.36851470006764,59.671816744619164
124035.29658296541,464.7406809641318,65.77175944017226
123942.90845205542,460.49092058927147,70.62144136271395
123827.9280063454,458.0190195462838,74.20593780395711
123755.9518676254,452.783236294767,74.6916325220786
123635.89273073539,453.38085512382656,75.50092533717398
123570.50838681539,449.8643774814489,75.74689770038745
123534.69465633538,448.0280136244693,75.8660449753362
123464.0394358854,446.259799267872,75.98889709467602
123366.2375798454,443.95493960343373,78.62883696713207
123330.2382671454,441.12185420408616,78.78581040682153
123178.97158725541,439.8779259875862,79.12942196915888
123101.5287967554,435.14189195503434,79.30488842279787
122982.90103966539,433.39994882310737,83.47675180941201
122884.6392846554,432.0486668021517,88.57954698491653
122795.4901811954,429.74711658144355,95.00291095778272
122713.93279830541,428.62147165227765,97.0017045175423
122601.4169842354,428.222638017916,98.03903783776163
122475.93834812539,426.3611512034841,206.11106403747482
122421.33784030536,426.3931541651906,215.48435677066084
122380.41490247537,421.43438276893403,229.13385102082606
122347.77804265537,422.8848086524825,229.63424127741672
122304.31300106537,422.2154385179617,249.29639193387163
122130.6306941454,420.8517018795944,272.30455498281503
122045.01469548541,421.1203655541639,274.1113282192614
121957.5824654154,421.27178259228657,275.39246047807717
121946.5991031454,417.39512779212424,290.4759107019637
121874.8186147054,418.5708466041505,291.72134187741227
121708.42434240539,418.9541195840313,294.9141357377096
121589.3883713654,416.8634641159591,295.23165244586914
121397.28495822538,417.9067899500046,296.2493268146617
121081.7381999054,413.5673540648171,299.50731375172046
121048.55784567542,411.2508194435771,301.18808275404956
120972.16905429543,410.89084669070616,304.39678194249865
120783.46697246545,414.89497458543383,305.78707658808247
120449.09851917542,413.4218785626742,309.3603107073266
120248.64905070543,414.5170423787657,309.6238107623398
119706.65830986541,414.84642326869664,309.73892112876445
119489.93037741543,413.02586942475824,314.06568462737465
118937.0864914454,413.3371514437316,314.2805189379827
118685.3923467454,414.3825239904786,316.15143298679135
117977.22800344539,414.871905603444,316.2304265009129
117492.62323835542,416.1586496425002,322.15768448941196
117492.62323835539,416.0186423070344,323.42829533399043
116619.9486269454,413.21503128179523,327.88535969157675
116563.35889207541,413.38418163593843,327.8947389440641
116235.92681322545,412.6994017089539,329.1298338003875
116225.49902613545,411.5344479854281,329.6994439957766
-,-,-
round,:,1
124605.62069872544,474.8417948409574,50.07550863900854
124529.30288108543,473.86260735955074,52.22878974391703
124420.96703272543,472.08198038081656,52.618179942547215
124363.15094586543,470.52611389000486,53.61832871347354
124241.16616133542,466.5707799483443,54.36507434329083
124157.23483389542,465.36851470006764,59.671816744619164
124035.29658296541,464.7406809641318,65.77175944017226
123942.90845205542,460.49092058927147,70.62144136271395
123827.9280063454,458.0190195462838,74.20593780395711
123755.9518676254,452.783236294767,74.6916325220786
123635.89273073539,453.38085512382656,75.50092533717398
123570.50838681539,449.8643774814489,75.74689770038745
123534.69465633538,448.0280136244693,75.8660449753362
123464.0394358854,446.259799267872,75.98889709467602
